Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS4A/XCS-401 (SA),CS4B/TCS-409 (SC),CS4B/TCS-409 (SC),FREE,FREE,CS4D/TCS-408 (DC),FREE,FREE
Tue,CS4D/TCS-408 (DC),CS4D/TCS-421 (ASB),FREE,CS6F/TCS-693 (SP),FREE,FREE,CS6C/TCS-693 (SP),CS6F/TCS-611 (AB)
Wed,FREE,CS6C/TCS-693 (SP),CS6A/TCS-601 (RS),CS6A/TCS-601 (RS),FREE,CS6F/TCS-693 (SP),FREE,FREE
Thu,CS4B/TCS-402 (AA),CS4D/TCS-421 (ASB),CS4D/TCS-408 (DC),CS4B/TCS-409 (SC),FREE,CS6A/TCS-601 (RS),CS6F/TCS-611 (AB),CS4B/TCS-402 (AA)
Fri,FREE,CS4B/TCS-402 (AA),CS6F/TCS-693 (SP),CS6C/TCS-693 (SP),CS4A/XCS-401 (SA),CS4D/TCS-421 (ASB),FREE,CS6F/TCS-611 (AB)
