Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,PESE-600 (SK) [SEMR2],PESE-600(L) (SK) [SEMR2],TCS-614 (AA) [CR401],FREE,PCS-693 (SP) [LAB3],PCS-693(L) (SP) [LAB3],PCS-601 (VD) [LAB3],PCS-601(L) (VD) [LAB3]
Tue,TCS-651 (AD) [CR403],TCS-693 (SC) [CR601],FREE,FREE,SCS-601 (AA) [SEMR1],TCS-611 (AB) [CR602],FREE,TCS-614 (AA) [CR401]
Wed,TCS-693 (SC) [CR601],TCS-614 (AA) [CR401],PCS-614 (KU) [LAB3],PCS-614(L) (KU) [LAB3],TCS-601 (RS) [CR601],FREE,FREE,FREE
Thu,FREE,FREE,XCS-601 (MP) [CR602],TCS-611 (AB) [CR602],XCS-601 (MP) [CR602],FREE,TCS-651 (AD) [CR403],TCS-601 (RS) [CR601]
Fri,FREE,FREE,TCS-693 (SC) [CR601],FREE,FREE,TCS-611 (AB) [CR602],TCS-651 (AD) [CR403],TCS-601 (RS) [CR601]
