Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS695 (T_PRK) [CR604],PCS666 (T_SHJ) [LAB2],FREE,TCS666 (T_SHJ) [CR603],FREE,FREE,FREE,PCS693 (T_MEU) [LAB1]
Tue,FREE,FREE,TCS611 (T_ANB) [CR602],SCS601 (T_SHJ) [SEMR1],TCS695 (T_PRK) [CR604],TCS601 (T_DEV) [CR605],FREE,FREE
Wed,TCS601 (T_DEV) [CR605],TCS693 (T_HEP) [CR603],PCS601 (T_VAD) [LAB2],XCS601 (T_DIV) [CR604],TCS695 (T_PRK) [CR604],PESE600 (T_NID) [SEMR1],FREE,FREE
Thu,PCS601 (T_VAD) [LAB2],XCS601 (T_DIV) [CR602],TCS611 (T_ANB) [CR602],TCS666 (T_SHJ) [CR603],FREE,TCS693 (T_HEP) [CR603],PESE600 (T_NID) [SEMR1],TCS601 (T_DEV) [CR605]
Fri,FREE,PCS693 (T_MEU) [LAB1],PCS666 (T_SHJ) [LAB2],FREE,FREE,TCS611 (T_ANB) [CR602],TCS693 (T_HEP) [CR603],TCS666 (T_SHJ) [CR603]
