Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,PESE600 (T_NID) [SEMR1],TCS695 (T_PRK) [CR604],TCS666 (T_SHJ) [CR601],PCS666 (T_SHJ) [LAB1],FREE
Tue,TCS666 (T_SHJ) [CR601],XCS601 (T_DIV) [CR603],TCS693 (T_HEP) [CR601],PCS693 (T_MEU) [LAB1],FREE,FREE,FREE,PESE600 (T_NID) [SEMR1]
Wed,FREE,FREE,FREE,FREE,XCS601 (T_DIV) [CR605],TCS695 (T_PRK) [CR604],TCS611 (T_ANB) [CR606],TCS666 (T_SHJ) [CR601]
Thu,PCS666 (T_SHJ) [LAB1],TCS693 (T_HEP) [CR601],PCS601 (T_VAD) [LAB1],TCS601 (T_DEV) [CR606],TCS611 (T_ANB) [CR606],TCS601 (T_DEV) [CR606],TCS695 (T_PRK) [CR604],PCS693 (T_MEU) [LAB1]
Fri,PCS601 (T_VAD) [LAB1],SCS601 (T_SHJ) [SEMR1],FREE,FREE,TCS611 (T_ANB) [CR606],TCS693 (T_HEP) [CR601],TCS601 (T_DEV) [CR606],FREE
