Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,TCS611 (T_ANB) [CR601],PCS666 (T_SHJ) [LAB1],TCS693 (T_HEP) [CR602],FREE,FREE,FREE,TCS666 (T_SHJ) [CR603]
Tue,TCS601 (T_DEV) [CR604],PESE600 (T_MAY) [SEMR1],PCS693 (T_MEU) [LAB2],TCS695 (T_PRK) [CR601],FREE,TCS693 (T_HEP) [CR602],TCS666 (T_SHJ) [CR603],FREE
Wed,PESE600 (T_MAY) [SEMR1],XCS601 (T_PAW) [CR602],TCS601 (T_DEV) [CR604],PCS601 (T_VAD) [LAB1],TCS611 (T_ANB) [CR601],TCS666 (T_SHJ) [CR603],FREE,FREE
Thu,TCS693 (T_HEP) [CR602],PCS601 (T_VAD) [LAB1],PCS693 (T_MEU) [LAB2],TCS695 (T_PRK) [CR601],FREE,TCS611 (T_ANB) [CR601],PCS666 (T_SHJ) [LAB1],SCS601 (T_SHJ) [SEMR1]
Fri,FREE,TCS601 (T_DEV) [CR604],XCS601 (T_PAW) [CR602],FREE,TCS695 (T_PRK) [CR601],FREE,FREE,FREE
