Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,PCS-614 (KU) [LAB2],PCS-614(L) (KU) [LAB2],TCS-651 (AD) [CR606],TCS-693 (SC) [CR401],PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1],TCS-651 (AD) [CR606],FREE
Tue,TCS-614 (AA) [CR606],FREE,TCS-601 (RS) [CR606],TCS-614 (AA) [CR606],XCS-601 (MP) [CR603],FREE,PESE-600 (SK) [SEMR2],FREE
Wed,TCS-601 (RS) [CR606],FREE,SCS-601 (AA) [SEMR1],FREE,FREE,FREE,FREE,TCS-693 (SC) [CR401]
Thu,TCS-693 (SC) [CR401],FREE,FREE,TCS-651 (AD) [CR606],XCS-601 (MP) [CR603],FREE,TCS-611 (AB) [CR603],TCS-601 (RS) [CR606]
Fri,PCS-693 (SP) [LAB3],PCS-693(L) (SP) [LAB3],TCS-614 (AA) [CR606],TCS-611 (AB) [CR603],TCS-611 (AB) [CR603],FREE,FREE,FREE
