Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-402 (MK) [CR401],FREE,TCS-403 (MOP) [CR401],FREE,TCS-402 (MK) [CR401],PESE-400 (KJ) [SEMR1],FREE,TCS-421 (SJ) [CR402]
Tue,XCS-401 (NB) [CR403],TCS-408 (DC) [CR403],PCS-403 (MOP) [LAB1],PCS-403(L) (MOP) [LAB1],TCS-409 (MK) [CR602],FREE,XCS-401 (NB) [CR403],FREE
Wed,PCS-408 (DC) [LAB3],PCS-408(L) (DC) [LAB3],FREE,TCS-421 (SJ) [CR402],FREE,FREE,TCS-403 (MOP) [CR401],TCS-409 (MK) [CR602]
Thu,TCS-409 (MK) [CR602],TCS-421 (SJ) [CR402],PCS-409 (AG) [LAB2],PCS-409(L) (AG) [LAB2],TCS-408 (DC) [CR403],FREE,FREE,TCS-408 (DC) [CR403]
Fri,FREE,FREE,TCS-402 (MK) [CR401],FREE,TCS-403 (MOP) [CR401],FREE,FREE,FREE
