Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,TCS-695 (PK) [CR402],FREE,TCS-614 (AA) [CR601],TCS-614 (AA) [CR601],FREE,XCS-601 (DT) [CR602],TCS-693 (SC) [CR604]
Tue,FREE,FREE,PESE-600 (LS) [SEMR1],TCS-695 (PK) [CR402],FREE,FREE,FREE,TCS-611 (AB) [CR601]
Wed,FREE,TCS-693 (SC) [CR604],PCS-614 (KU) [LAB3],PCS-614(L) (KU) [LAB3],PCS-693 (MU) [LAB2],PCS-693(L) (MU) [LAB2],FREE,TCS-611 (AB) [CR601]
Thu,FREE,TCS-693 (SC) [CR604],FREE,TCS-695 (PK) [CR402],TCS-611 (AB) [CR601],TCS-601 (RS) [CR602],PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1]
Fri,FREE,TCS-601 (RS) [CR602],TCS-601 (RS) [CR602],XCS-601 (DT) [CR602],TCS-614 (AA) [CR601],FREE,FREE,SCS-601 (SKS) [SEMR1]
