Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS601 (T_DEV) [CR604],XCS601 (T_PAW) [CR604],FREE,FREE,PCS693 (T_MEU) [LAB2],TCS666 (T_SHJ) [CR605],PCS666 (T_SHJ) [LAB1],FREE
Tue,TCS611 (T_ANB) [CR601],TCS693 (T_HEP) [CR602],PCS601 (T_DEV) [LAB1],TCS693 (T_HEP) [CR601],TCS695 (T_PRK) [CR601],TCS601 (T_DEV) [CR601],FREE,PCS666 (T_SHJ) [LAB1]
Wed,PCS693 (T_MEU) [LAB1],TCS611 (T_ANB) [CR601],FREE,PESE600 (T_MAY) [SEMR1],TCS695 (T_PRK) [CR603],FREE,SCS601 (T_SHJ) [SEMR1],TCS666 (T_SHJ) [CR605]
Thu,FREE,TCS611 (T_ANB) [CR604],FREE,XCS601 (T_PAW) [CR604],TCS695 (T_PRK) [CR601],FREE,FREE,FREE
Fri,TCS601 (T_DEV) [CR605],FREE,TCS666 (T_SHJ) [CR603],PCS601 (T_DEV) [LAB2],TCS693 (T_HEP) [CR602],FREE,FREE,FREE
