Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,XCS601 (T_DIV) [CR605],TCS693 (T_HEP) [CR606],PCS666 (T_SHJ) [LAB1],TCS666 (T_SHJ) [CR606],FREE,TCS611 (T_ANB) [CR602],FREE,TCS601 (T_DEV) [CR606]
Tue,SCS601 (T_SHJ) [SEMR1],TCS601 (T_DEV) [CR606],TCS693 (T_HEP) [CR606],XCS601 (T_DIV) [CR602],FREE,FREE,FREE,FREE
Wed,FREE,TCS693 (T_HEP) [CR606],TCS611 (T_ANB) [CR602],TCS695 (T_PRK) [CR605],PCS601 (T_VAD) [LAB2],FREE,FREE,FREE
Thu,PCS693 (T_MEU) [LAB2],PESE600 (T_NID) [SEMR1],TCS666 (T_SHJ) [CR606],PCS693 (T_MEU) [LAB1],FREE,PCS666 (T_SHJ) [LAB1],TCS695 (T_PRK) [CR602],FREE
Fri,TCS695 (T_PRK) [CR602],TCS611 (T_ANB) [CR605],PCS601 (T_VAD) [LAB2],TCS666 (T_SHJ) [CR606],TCS601 (T_DEV) [CR606],FREE,FREE,FREE
