Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,PCS666 (T_SHJ) [LAB1],FREE,TCS601 (T_DEV) [CR606],XCS601 (T_PAW) [CR601],FREE,TCS693 (T_HEP) [CR606],PCS601 (T_DEV) [LAB2],FREE
Tue,FREE,PCS666 (T_SHJ) [LAB1],FREE,TCS601 (T_DEV) [CR606],FREE,FREE,FREE,FREE
Wed,XCS601 (T_PAW) [CR601],PCS693 (T_MEU) [LAB1],FREE,TCS693 (T_HEP) [CR601],FREE,TCS601 (T_DEV) [CR606],PCS601 (T_DEV) [LAB2],TCS695 (T_PRK) [CR604]
Thu,FREE,FREE,FREE,TCS693 (T_HEP) [CR606],TCS611 (T_ANB) [CR605],PESE600 (T_MAY) [SEMR1],PCS693 (T_MEU) [LAB1],TCS666 (T_SHJ) [CR601]
Fri,SCS601 (T_SHJ) [SEMR1],TCS695 (T_PRK) [CR604],TCS611 (T_ANB) [CR606],TCS695 (T_PRK) [CR604],TCS611 (T_ANB) [CR601],FREE,TCS666 (T_SHJ) [CR602],TCS666 (T_SHJ) [CR605]
