Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,XCS601 (T_PAW) [CR602],FREE,TCS693 (T_HEP) [CR604],TCS695 (T_PRK) [CR604],TCS611 (T_ANB) [CR604],TCS601 (T_DEV) [CR601],FREE,FREE
Tue,FREE,FREE,XCS601 (T_PAW) [CR602],SCS601 (T_SHJ) [SEMR1],TCS611 (T_ANB) [CR604],TCS611 (T_ANB) [CR604],FREE,FREE
Wed,TCS666 (T_SHJ) [CR602],TCS695 (T_PRK) [CR604],TCS601 (T_DEV) [CR601],TCS666 (T_SHJ) [CR606],FREE,FREE,FREE,FREE
Thu,TCS666 (T_SHJ) [CR606],PCS601 (T_VAD) [LAB1],PCS693 (T_MEU) [LAB2],PCS666 (T_SHJ) [LAB2],FREE,TCS601 (T_DEV) [CR601],TCS693 (T_HEP) [CR604],FREE
Fri,FREE,PCS601 (T_VAD) [LAB2],TCS693 (T_HEP) [CR604],PESE600 (T_MAY) [SEMR1],TCS695 (T_PRK) [CR604],PCS666 (T_SHJ) [LAB2],PCS693 (T_MEU) [LAB1],FREE
