Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS693 (T_HEP) [CR601],PESE600 (T_NID) [SEMR1],TCS695 (T_PRK) [CR602],FREE,TCS693 (T_HEP) [CR601],PCS693 (T_MEU) [LAB1],FREE,PCS666 (T_SHJ) [LAB1]
Tue,TCS695 (T_PRK) [CR604],TCS611 (T_ANB) [CR601],TCS666 (T_SHJ) [CR604],FREE,FREE,PCS693 (T_MEU) [LAB2],SCS601 (T_SHJ) [SEMR1],TCS611 (T_ANB) [CR601]
Wed,TCS601 (T_DEV) [CR603],FREE,FREE,PCS601 (T_VAD) [LAB2],XCS601 (T_DIV) [CR601],FREE,FREE,FREE
Thu,TCS611 (T_ANB) [CR604],TCS666 (T_SHJ) [CR606],FREE,TCS601 (T_DEV) [CR603],TCS666 (T_SHJ) [CR603],TCS695 (T_PRK) [CR606],PCS666 (T_SHJ) [LAB2],FREE
Fri,TCS693 (T_HEP) [CR601],TCS601 (T_DEV) [CR603],FREE,PCS601 (T_VAD) [LAB1],FREE,XCS601 (T_DIV) [CR603],FREE,FREE
