Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,SCS-601 (AA) [SEMR2],TCS-611 (AB) [CR604],FREE,FREE,FREE,FREE,PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1]
Tue,TCS-601 (RS) [CR606],TCS-651 (AD) [CR601],PCS-693 (SP) [LAB3],PCS-693(L) (SP) [LAB3],FREE,FREE,TCS-611 (AB) [CR604],XCS-601 (MP) [CR605]
Wed,FREE,TCS-601 (RS) [CR606],TCS-651 (AD) [CR601],TCS-614 (AA) [CR604],TCS-651 (AD) [CR601],FREE,TCS-601 (RS) [CR606],TCS-614 (AA) [CR604]
Thu,FREE,TCS-611 (AB) [CR604],TCS-693 (SC) [CR602],TCS-693 (SC) [CR602],PESE-600 (SK) [SEMR1],PESE-600(L) (SK) [SEMR1],FREE,FREE
Fri,XCS-601 (MP) [CR605],TCS-693 (SC) [CR602],FREE,FREE,FREE,TCS-614 (AA) [CR604],PCS-614 (KU) [LAB1],PCS-614(L) (KU) [LAB1]
