Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,PCS-408 (DC) [LAB1],PCS-408(L) (DC) [LAB1],FREE,FREE,TCS-421 (SJ) [CR402],TCS-402 (MK) [CR401],TCS-403 (MOP) [CR402],FREE
Tue,PCS-409 (AG) [LAB3],PCS-409(L) (AG) [LAB3],TCS-409 (MK) [CR601],TCS-403 (MOP) [CR402],TCS-421 (SJ) [CR402],FREE,FREE,TCS-408 (DC) [CR401]
Wed,PESE-400 (KJ) [SEMR2],PESE-400(L) (KJ) [SEMR2],PCS-403 (MOP) [LAB1],PCS-403(L) (MOP) [LAB1],FREE,TCS-402 (MK) [CR401],FREE,TCS-408 (DC) [CR401]
Thu,FREE,XCS-401 (NB) [CR402],XCS-401 (NB) [CR402],TCS-409 (MK) [CR601],FREE,TCS-402 (MK) [CR401],TCS-403 (MOP) [CR402],FREE
Fri,TCS-409 (MK) [CR601],FREE,FREE,FREE,TCS-421 (SJ) [CR402],FREE,FREE,TCS-408 (DC) [CR401]
