Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-464 (SJ) [CR401],XCS-401 (GP) [CR402],TCS-402 (AA) [CR402],FREE,PCS-403 (AB) [LAB2],PCS-403(L) (AB) [LAB2],FREE,FREE
Tue,TCS-464 (SJ) [CR401],FREE,PCS-409 (AG) [LAB4],PCS-409(L) (AG) [LAB4],TCS-403 (AB) [CR605],FREE,TCS-402 (AA) [CR402],FREE
Wed,TCS-403 (AB) [CR605],TCS-409 (SC) [CR605],FREE,FREE,PCS-464 (SJ) [LAB1],PCS-464(L) (SJ) [LAB1],XCS-401 (GP) [CR402],FREE
Thu,TCS-408 (DC) [CR605],TCS-408 (DC) [CR605],PCS-408 (DC) [LAB4],PCS-408(L) (DC) [LAB4],TCS-409 (SC) [CR605],TCS-403 (AB) [CR605],PESE-400 (NJ) [SEMR1],PESE-400(L) (NJ) [SEMR1]
Fri,FREE,TCS-402 (AA) [CR402],TCS-464 (SJ) [CR401],FREE,TCS-408 (DC) [CR605],FREE,FREE,TCS-409 (SC) [CR605]
