Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-408 (KM) [CR605],FREE,FREE,TCS-402 (RS) [CR602],FREE,FREE,FREE,TCS-421 (ASB) [CR402]
Tue,XCS-401 (SA) [CR602],TCS-408 (KM) [CR605],TCS-409 (SKS) [CR604],FREE,FREE,TCS-402 (RS) [CR602],XCS-401 (SA) [CR602],FREE
Wed,PCS-403 (GSJ) [LAB4],PCS-403(L) (GSJ) [LAB4],PCS-409 (AG) [LAB3],PCS-409(L) (AG) [LAB3],TCS-409 (SKS) [CR604],TCS-403 (GSJ) [CR601],FREE,TCS-421 (ASB) [CR402]
Thu,PESE-400 (SA) [SEMR2],PESE-400(L) (SA) [SEMR2],FREE,TCS-408 (KM) [CR605],FREE,TCS-403 (GSJ) [CR601],FREE,TCS-409 (SKS) [CR604]
Fri,TCS-402 (RS) [CR602],FREE,PCS-408 (KM) [LAB2],PCS-408(L) (KM) [LAB2],FREE,TCS-403 (GSJ) [CR601],TCS-421 (ASB) [CR402],FREE
