Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6C/XCS601 (T_PAW),FREE,CS6D/TCS695 (T_PRK),FREE,FREE,CS6E/TCS611 (T_ANB),FREE,CS6F/TCS611 (T_ANB)
Tue,FREE,CS6B/TCS693 (T_HEP),CS6C/XCS601 (T_PAW),CS6E/XCS601 (T_DIV),FREE,FREE,FREE,FREE
Wed,CS6C/TCS666 (T_SHJ),FREE,CS6E/TCS611 (T_ANB),FREE,FREE,FREE,FREE,FREE
Thu,FREE,FREE,FREE,FREE,FREE,FREE,CS6E/TCS695 (T_PRK),FREE
Fri,CS6E/TCS695 (T_PRK),FREE,FREE,FREE,CS6B/TCS693 (T_HEP),FREE,CS6A/TCS666 (T_SHJ),FREE
