Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,CS6F/PCS693 (T_MEU),FREE,CS6B/PCS693 (T_MEU),FREE,CS6A/PCS601 (T_DEV),FREE
Tue,FREE,FREE,FREE,FREE,FREE,CS6D/PCS693 (T_MEU),CS6F/PCS693 (T_MEU),FREE
Wed,FREE,FREE,FREE,CS6D/PCS601 (T_VAD),CS6E/PCS601 (T_VAD),FREE,CS6A/PCS601 (T_DEV),FREE
Thu,CS6E/PCS693 (T_MEU),FREE,CS6C/PCS693 (T_MEU),CS6C/PCS666 (T_SHJ),FREE,FREE,CS6D/PCS666 (T_SHJ),FREE
Fri,FREE,CS6C/PCS601 (T_VAD),CS6E/PCS601 (T_VAD),CS6B/PCS601 (T_DEV),FREE,CS6C/PCS666 (T_SHJ),FREE,FREE
