Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,CS4B/XCS-401 (GP),FREE,FREE,CS6B/TCS-666 (SJ),CS4C/TCS-403 (GSJ)
Tue,CS4B/TCS-403 (AB),FREE,CS6B/TCS-666 (SJ),FREE,FREE,CS6D/TCS-611 (AB),FREE,CS4B/XCS-401 (GP)
Wed,FREE,CS4C/TCS-403 (GSJ),FREE,CS6C/TCS-601 (MK),CS6C/TCS-601 (MK),FREE,FREE,FREE
Thu,FREE,FREE,CS6D/XCS-601 (MP),CS6D/TCS-611 (AB),CS6D/XCS-601 (MP),CS4C/TCS-403 (GSJ),FREE,FREE
Fri,CS6F/TCS-601 (MK),CS6F/TCS-601 (MK),CS6B/TCS-666 (SJ),CS4B/TCS-403 (AB),CS6F/TCS-601 (MK),CS6D/TCS-611 (AB),CS6C/TCS-601 (MK),FREE
