Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,CS6C/TCS-614 (AB),FREE,FREE,FREE,CS6C/TCS-614 (AB),FREE,CS4E/TCS-402 (MK)
Tue,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Wed,FREE,FREE,FREE,FREE,FREE,CS4E/TCS-402 (MK),FREE,FREE
Thu,CS4E/TCS-402 (MK),FREE,FREE,FREE,FREE,CS6C/TCS-614 (AB),FREE,FREE
Fri,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
