Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS693 (T_VIJ) [CR603],XCS601 (T_DIV) [CR605],TCS611 (T_ROH) [CR605],FREE,FREE,FREE,FREE,FREE
Tue,XCS601 (T_DIV) [CR605],PCS601 (T_VAD) [LAB1],PCS666 (T_RAV) [LAB1],TCS601 (T_ARN) [CR602],TCS695 (T_PRI) [CR605],TCS693 (T_VIJ) [CR605],FREE,FREE
Wed,TCS693 (T_VIJ) [CR603],FREE,TCS666 (T_RAV) [CR603],TCS601 (T_ARN) [CR603],TCS666 (T_RAV) [CR601],FREE,FREE,FREE
Thu,FREE,FREE,FREE,TCS666 (T_RAV) [CR603],TCS695 (T_PRI) [CR605],PESE600 (T_NID) [SEMR1],TCS611 (T_ROH) [CR602],TCS601 (T_ARN) [CR603]
Fri,FREE,SCS601 (T_RAV) [SEMR1],FREE,PCS693 (T_MEU) [LAB1],TCS695 (T_PRI) [CR601],FREE,TCS611 (T_ROH) [CR603],FREE
