Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS601 (T_ARN) [CR602],SCS601 (T_RAV) [SEMR1],FREE,FREE,FREE,FREE,FREE,FREE
Tue,TCS601 (T_ARN) [CR604],TCS611 (T_ROH) [CR604],FREE,PCS693 (T_MEU) [LAB2],TCS666 (T_RAV) [CR603],TCS695 (T_PRI) [CR604],FREE,TCS693 (T_VIJ) [CR604]
Wed,FREE,TCS695 (T_PRI) [CR601],PCS601 (T_VAD) [LAB2],PESE600 (T_NID) [SEMR1],XCS601 (T_DIV) [CR604],FREE,FREE,FREE
Thu,TCS693 (T_VIJ) [CR602],TCS666 (T_RAV) [CR603],TCS693 (T_VIJ) [CR601],FREE,FREE,TCS611 (T_ROH) [CR602],FREE,FREE
Fri,TCS666 (T_RAV) [CR603],TCS601 (T_ARN) [CR604],PCS666 (T_RAV) [LAB2],XCS601 (T_DIV) [CR606],TCS611 (T_ROH) [CR604],FREE,TCS695 (T_PRI) [CR602],FREE
