Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,TCS611 (T_ANB) [CR602],TCS693 (T_HEP) [CR602],TCS695 (T_PRK) [CR602],PESE600 (T_MAY) [SEMR1],FREE,FREE
Tue,TCS666 (T_SHJ) [CR603],XCS601 (T_PAW) [CR606],TCS695 (T_PRK) [CR602],TCS611 (T_ANB) [CR604],PCS601 (T_DEV) [LAB1],FREE,FREE,FREE
Wed,FREE,FREE,TCS601 (T_DEV) [CR604],TCS611 (T_ANB) [CR604],FREE,FREE,FREE,FREE
Thu,FREE,TCS601 (T_DEV) [CR602],TCS601 (T_DEV) [CR602],TCS693 (T_HEP) [CR602],XCS601 (T_PAW) [CR604],TCS666 (T_SHJ) [CR606],FREE,FREE
Fri,TCS695 (T_PRK) [CR604],PCS693 (T_MEU) [LAB1],PCS666 (T_SHJ) [LAB1],SCS601 (T_SHJ) [SEMR1],TCS693 (T_HEP) [CR602],TCS666 (T_SHJ) [CR603],FREE,FREE
