Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,TCS666 (T_SHJ) [CR601],FREE,FREE,TCS611 (T_ANB) [CR601],FREE,FREE
Tue,PCS601 (T_DEV) [LAB1],PCS693 (T_MEU) [LAB2],TCS601 (T_DEV) [CR603],TCS601 (T_DEV) [CR603],FREE,TCS693 (T_HEP) [CR602],FREE,FREE
Wed,FREE,PESE600 (T_MAY) [SEMR1],TCS666 (T_SHJ) [CR601],TCS695 (T_PRK) [CR606],TCS611 (T_ANB) [CR603],TCS693 (T_HEP) [CR601],FREE,FREE
Thu,TCS601 (T_DEV) [CR606],PCS666 (T_SHJ) [LAB2],SCS601 (T_SHJ) [SEMR1],FREE,TCS695 (T_PRK) [CR601],FREE,TCS611 (T_ANB) [CR603],FREE
Fri,XCS601 (T_PAW) [CR605],XCS601 (T_PAW) [CR605],TCS695 (T_PRK) [CR606],TCS693 (T_HEP) [CR601],TCS666 (T_SHJ) [CR605],FREE,FREE,FREE
