Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,CS6E/PCS666 (T_SHJ),FREE,CS6B/PCS601 (T_DEV),FREE,FREE,FREE,CS6D/PCS601 (T_VAD)
Tue,CS6B/PCS693 (T_MEU),CS6D/PCS666 (T_SHJ),CS6C/PCS693 (T_MEU),CS6D/PCS601 (T_VAD),FREE,FREE,FREE,CS6B/PCS666 (T_SHJ)
Wed,FREE,FREE,CS6E/PCS601 (T_VAD),FREE,FREE,CS6B/PCS601 (T_DEV),CS6B/PCS693 (T_MEU),FREE
Thu,CS6E/PCS601 (T_VAD),FREE,CS6C/PCS693 (T_MEU),FREE,CS6A/PCS693 (T_MEU),FREE,CS6A/PCS693 (T_MEU),FREE
Fri,CS6B/PCS666 (T_SHJ),FREE,CS6E/PCS666 (T_SHJ),CS6D/PCS666 (T_SHJ),FREE,FREE,FREE,FREE
