Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6D/TCS601 (T_DEV),FREE,CS6B/XCS601 (T_PAW),CS6E/TCS666 (T_SHJ),FREE,FREE,CS6A/TCS695 (T_PRK),CS6C/TCS666 (T_SHJ)
Tue,FREE,CS6F/XCS601 (T_DIV),FREE,CS6A/TCS601 (T_DEV),FREE,FREE,CS6C/TCS666 (T_SHJ),FREE
Wed,FREE,CS6E/TCS693 (T_HEP),FREE,FREE,CS6A/TCS601 (T_DEV),CS6C/TCS666 (T_SHJ),FREE,FREE
Thu,CS6D/TCS601 (T_DEV),FREE,CS6D/TCS601 (T_DEV),CS6E/TCS666 (T_SHJ),CS6B/XCS601 (T_PAW),CS6E/TCS693 (T_HEP),FREE,CS6A/TCS695 (T_PRK)
Fri,CS6A/TCS601 (T_DEV),CS6A/TCS695 (T_PRK),CS6D/TCS693 (T_HEP),FREE,FREE,FREE,CS6E/TCS693 (T_HEP),CS6E/TCS666 (T_SHJ)
