Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-403 (GSJ) [CR603],FREE,PCS-408 (KM) [LAB2],PCS-408(L) (KM) [LAB2],TCS-409 (SC) [CR403],FREE,TCS-409 (SC) [CR403],TCS-402 (SKS) [CR605]
Tue,XCS-401 (DT) [CR603],FREE,PESE-400 (SK) [SEMR2],TCS-403 (GSJ) [CR603],TCS-421 (HP) [CR401],TCS-409 (SC) [CR403],PCS-409 (AG) [LAB3],PCS-409(L) (AG) [LAB3]
Wed,PCS-403 (GSJ) [LAB1],PCS-403(L) (GSJ) [LAB1],FREE,FREE,XCS-401 (DT) [CR603],FREE,FREE,TCS-402 (SKS) [CR605]
Thu,FREE,FREE,FREE,TCS-421 (HP) [CR401],TCS-421 (HP) [CR401],FREE,FREE,TCS-408 (KM) [CR401]
Fri,TCS-408 (KM) [CR401],TCS-408 (KM) [CR401],TCS-402 (SKS) [CR605],FREE,FREE,FREE,FREE,TCS-403 (GSJ) [CR603]
