Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,CS6F/TCS-614 (AA),FREE,CS4D/TCS-408 (DC),CS6F/TCS-693 (SP),CS4D/TCS-408 (DC),CS4B/TCS-402 (AA),FREE
Tue,FREE,CS6F/TCS-693 (SP),CS6C/TCS-611 (AB),FREE,FREE,FREE,FREE,CS4D/TCS-408 (DC)
Wed,FREE,FREE,CS6F/TCS-693 (SP),FREE,FREE,FREE,CS4B/TCS-402 (AA),FREE
Thu,CS6C/TCS-611 (AB),FREE,FREE,FREE,CS6F/TCS-614 (AA),FREE,FREE,CS6C/TCS-611 (AB)
Fri,FREE,CS6C/TCS-614 (AB),CS4B/TCS-402 (AA),FREE,CS6F/TCS-614 (AA),FREE,CS6C/TCS-614 (AB),CS6C/TCS-614 (AB)
