Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,CS4C/PCS-403 (GSJ),CS4C/PCS-403(L) (GSJ),FREE,FREE,CS6B/PCS-693 (SP),CS6B/PCS-693(L) (SP)
Tue,CS4D/PCS-409 (AG),CS4D/PCS-409(L) (AG),FREE,FREE,FREE,FREE,FREE,FREE
Wed,CS6D/PCS-693 (SP),CS6D/PCS-693(L) (SP),CS4A/PCS-408 (KM),CS4A/PCS-408(L) (KM),CS6B/PCS-666 (SJ),CS6B/PCS-666(L) (SJ),CS4C/PCS-409 (AG),CS4C/PCS-409(L) (AG)
Thu,CS4D/PCS-408 (DC),CS4D/PCS-408(L) (DC),FREE,FREE,CS4E/PCS-408 (DC),CS4E/PCS-408(L) (DC),CS4E/PCS-409 (AG),CS4E/PCS-409(L) (AG)
Fri,FREE,FREE,FREE,FREE,FREE,FREE,CS4A/PCS-409 (AG),CS4A/PCS-409(L) (AG)
