Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,CS4A/TCS-421 (ASB),CS6E/TCS-611 (AB),CS4D/TCS-403 (MOP),CS6A/TCS-614 (AA),FREE,FREE
Tue,FREE,CS6E/TCS-611 (AB),FREE,FREE,CS6A/TCS-614 (AA),CS4B/XCS-401 (GP),CS4B/TCS-409 (SC),CS4A/TCS-421 (ASB)
Wed,CS4D/TCS-402 (MK),CS4D/TCS-403 (MOP),FREE,FREE,FREE,FREE,CS4D/TCS-403 (MOP),CS4E/TCS-409 (MK)
Thu,CS4B/TCS-409 (SC),CS4E/TCS-409 (MK),CS4D/TCS-402 (MK),CS4B/TCS-408 (DC),CS4A/TCS-421 (ASB),FREE,CS4B/TCS-408 (DC),CS6A/TCS-614 (AA)
Fri,CS4E/TCS-409 (MK),FREE,CS4D/TCS-402 (MK),CS6E/TCS-611 (AB),CS4B/XCS-401 (GP),CS4B/TCS-408 (DC),CS4B/TCS-409 (SC),FREE
