Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
Wed,CS4A/PESE-400 (SA),FREE,FREE,FREE,FREE,FREE,FREE,FREE
Thu,CS4E/PESE-400 (KJ),FREE,FREE,CS6E/SCS-601 (SP),FREE,FREE,FREE,FREE
Fri,CS6F/SCS-601 (AB),FREE,FREE,FREE,CS6B/SCS-601 (RS),FREE,FREE,FREE
