Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6B/PCS-601 (VD),CS6B/PCS-601(L) (VD),FREE,FREE,FREE,FREE,FREE,FREE
Tue,FREE,FREE,CS6F/PCS-693 (SP),CS6F/PCS-693(L) (SP),CS6F/PCS-614 (KU),CS6F/PCS-614(L) (KU),CS4E/PCS-403 (MOP),CS4E/PCS-403(L) (MOP)
Wed,CS6C/PCS-601 (VD),CS6C/PCS-601(L) (VD),CS4D/PCS-403 (MOP),CS4D/PCS-403(L) (MOP),CS4B/PCS-408 (DC),CS4B/PCS-408(L) (DC),FREE,FREE
Thu,CS6E/PCS-601 (VD),CS6E/PCS-601(L) (VD),CS6F/PCS-601 (VD),CS6F/PCS-601(L) (VD),CS4B/PCS-403 (AB),CS4B/PCS-403(L) (AB),FREE,FREE
Fri,CS6D/PCS-601 (VD),CS6D/PCS-601(L) (VD),FREE,FREE,CS6D/PCS-614 (KU),CS6D/PCS-614(L) (KU),FREE,FREE
