Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS4C/TCS-403 (GSJ),FREE,FREE,CS4B/TCS-403 (AB),FREE,FREE,CS6B/TCS-666 (SJ),FREE
Tue,CS4B/TCS-403 (AB),FREE,CS6B/TCS-666 (SJ),FREE,FREE,CS4B/TCS-403 (AB),FREE,CS4B/XCS-401 (GP)
Wed,FREE,CS4C/TCS-403 (GSJ),FREE,CS6C/TCS-601 (MK),FREE,FREE,FREE,CS6D/TCS-611 (AB)
Thu,CS6C/TCS-601 (MK),FREE,CS6D/XCS-601 (MP),CS6D/TCS-611 (AB),CS6D/XCS-601 (MP),CS4C/TCS-403 (GSJ),FREE,FREE
Fri,CS6F/TCS-601 (MK),CS6F/TCS-601 (MK),CS6B/TCS-666 (SJ),CS4B/XCS-401 (GP),CS6F/TCS-601 (MK),CS6D/TCS-611 (AB),CS6C/TCS-601 (MK),FREE
