Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,TCS-408 (KM) [CR402],PCS-403 (GSJ) [LAB2],PCS-403(L) (GSJ) [LAB2],FREE,TCS-421 (HP) [CR402],FREE,FREE
Tue,TCS-403 (GSJ) [CR402],TCS-403 (GSJ) [CR402],TCS-409 (SC) [CR605],FREE,FREE,FREE,TCS-408 (KM) [CR402],TCS-421 (HP) [CR402]
Wed,TCS-408 (KM) [CR402],TCS-402 (SKS) [CR604],FREE,XCS-401 (DT) [CR601],FREE,FREE,PCS-409 (AG) [LAB2],PCS-409(L) (AG) [LAB2]
Thu,TCS-402 (SKS) [CR604],FREE,FREE,FREE,FREE,TCS-409 (SC) [CR605],XCS-401 (DT) [CR601],TCS-421 (HP) [CR402]
Fri,TCS-409 (SC) [CR605],FREE,TCS-402 (SKS) [CR604],FREE,TCS-403 (GSJ) [CR402],PESE-400 (SK) [SEMR1],PCS-408 (KM) [LAB4],PCS-408(L) (KM) [LAB4]
