Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-611 (AB) [CR606],FREE,XCS-601 (DT) [CR602],TCS-695 (PK) [CR601],PESE-600 (LS) [SEMR1],TCS-614 (AA) [CR603],FREE,FREE
Tue,XCS-601 (DT) [CR602],FREE,FREE,TCS-601 (RS) [CR601],TCS-614 (AA) [CR603],TCS-611 (AB) [CR606],PCS-601 (VD) [LAB3],PCS-601(L) (VD) [LAB3]
Wed,PCS-614 (KU) [LAB3],PCS-614(L) (KU) [LAB3],TCS-601 (RS) [CR601],TCS-693 (SC) [CR604],FREE,TCS-601 (RS) [CR601],TCS-693 (SC) [CR604],FREE
Thu,TCS-695 (PK) [CR601],TCS-611 (AB) [CR606],TCS-693 (SC) [CR604],FREE,SCS-601 (SKS) [SEMR1],FREE,FREE,TCS-614 (AA) [CR603]
Fri,FREE,TCS-695 (PK) [CR601],FREE,FREE,PCS-693 (MU) [LAB3],PCS-693(L) (MU) [LAB3],FREE,FREE
