Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-693 (SP) [CR601],FREE,FREE,TCS-651 (AD) [CR606],FREE,XCS-601 (NB) [CR605],FREE,FREE
Tue,FREE,TCS-601 (MK) [CR401],TCS-611 (AB) [CR403],FREE,TCS-601 (MK) [CR401],PESE-600 (NJ) [SEMR1],FREE,FREE
Wed,PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1],PCS-693 (MU) [LAB4],PCS-693(L) (MU) [LAB4],TCS-651 (AD) [CR606],FREE,FREE,TCS-693 (SP) [CR601]
Thu,TCS-611 (AB) [CR403],XCS-601 (NB) [CR605],PCS-614 (KU) [LAB4],PCS-614(L) (KU) [LAB4],TCS-693 (SP) [CR601],TCS-601 (MK) [CR401],FREE,TCS-611 (AB) [CR403]
Fri,FREE,TCS-614 (AB) [CR403],FREE,FREE,SCS-601 (SJ) [SEMR1],TCS-651 (AD) [CR606],TCS-614 (AB) [CR403],TCS-614 (AB) [CR403]
