Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1],PESE-600 (MP) [SEMR1],FREE,TCS-666 (SJ) [CR606],FREE,PCS-693 (SP) [LAB2],PCS-693(L) (SP) [LAB2]
Tue,TCS-611 (AB) [CR401],FREE,TCS-693 (HP) [CR601],FREE,TCS-666 (SJ) [CR606],TCS-695 (PK) [CR402],FREE,TCS-611 (AB) [CR401]
Wed,FREE,TCS-666 (SJ) [CR606],FREE,TCS-611 (AB) [CR401],PCS-666 (SJ) [LAB2],PCS-666(L) (SJ) [LAB2],FREE,TCS-695 (PK) [CR402]
Thu,XCS-601 (PA) [CR605],FREE,TCS-693 (HP) [CR601],TCS-601 (DVP) [CR402],XCS-601 (PA) [CR605],TCS-601 (DVP) [CR402],FREE,FREE
Fri,TCS-601 (DVP) [CR402],FREE,TCS-695 (PK) [CR402],FREE,SCS-601 (RS) [SEMR2],FREE,FREE,TCS-693 (HP) [CR601]
