Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-403 (MOP) [CR602],FREE,XCS-401 (NB) [CR402],TCS-402 (MK) [CR402],XCS-401 (NB) [CR402],TCS-421 (SJ) [CR401],TCS-408 (DC) [CR601],FREE
Tue,FREE,TCS-408 (DC) [CR601],FREE,FREE,TCS-403 (MOP) [CR602],FREE,PCS-403 (MOP) [LAB1],PCS-403(L) (MOP) [LAB1]
Wed,FREE,FREE,TCS-402 (MK) [CR402],FREE,FREE,FREE,TCS-421 (SJ) [CR401],TCS-409 (MK) [CR603]
Thu,PESE-400 (KJ) [SEMR2],TCS-409 (MK) [CR603],TCS-403 (MOP) [CR602],FREE,PCS-408 (DC) [LAB2],PCS-408(L) (DC) [LAB2],PCS-409 (AG) [LAB2],PCS-409(L) (AG) [LAB2]
Fri,TCS-409 (MK) [CR603],TCS-402 (MK) [CR402],TCS-408 (DC) [CR601],FREE,FREE,FREE,TCS-421 (SJ) [CR401],FREE
