Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,SCS-601 (AA) [SEMR1],FREE,TCS-611 (AB) [CR602],PESE-600 (SK) [SEMR1],FREE
Tue,FREE,TCS-693 (SC) [CR606],FREE,TCS-693 (SC) [CR606],TCS-601 (RS) [CR402],FREE,TCS-611 (AB) [CR602],TCS-651 (AD) [CR602]
Wed,PCS-693 (SP) [LAB2],PCS-693(L) (SP) [LAB2],TCS-614 (AA) [CR401],TCS-651 (AD) [CR602],FREE,TCS-611 (AB) [CR602],FREE,FREE
Thu,FREE,TCS-614 (AA) [CR401],TCS-614 (AA) [CR401],TCS-693 (SC) [CR606],TCS-601 (RS) [CR402],FREE,FREE,XCS-601 (MP) [CR606]
Fri,PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1],XCS-601 (MP) [CR606],TCS-601 (RS) [CR402],PCS-614 (KU) [LAB1],PCS-614(L) (KU) [LAB1],FREE,TCS-651 (AD) [CR602]
