Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,TCS-611 (AB) [CR603],FREE,FREE,FREE,TCS-693 (HP) [CR606]
Tue,XCS-601 (NJ) [CR601],TCS-611 (AB) [CR603],PCS-693 (MU) [LAB3],PCS-693(L) (MU) [LAB3],TCS-601 (DVP) [CR605],TCS-601 (DVP) [CR605],FREE,PESE-600 (LS) [SEMR1]
Wed,FREE,TCS-614 (AB) [CR402],FREE,TCS-693 (HP) [CR606],XCS-601 (NJ) [CR601],FREE,TCS-601 (DVP) [CR605],FREE
Thu,PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1],TCS-614 (AB) [CR402],SCS-601 (SP) [SEMR2],PCS-614 (KU) [LAB4],PCS-614(L) (KU) [LAB4],TCS-695 (PK) [CR402],FREE
Fri,TCS-693 (HP) [CR606],FREE,FREE,TCS-611 (AB) [CR603],FREE,TCS-614 (AB) [CR402],TCS-695 (PK) [CR402],TCS-695 (PK) [CR402]
