Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,FREE,CS4A/PESE-400 (SA),FREE,CS6A/SCS-601 (SKS)
Tue,FREE,CS6E/SCS-601 (SP),FREE,FREE,CS6F/PESE-600 (MP),FREE,CS6A/PESE-600 (LS),FREE
Wed,CS6C/SCS-601 (SJ),FREE,FREE,FREE,FREE,FREE,CS6F/SCS-601 (AB),FREE
Thu,CS6E/PESE-600 (LS),FREE,FREE,FREE,FREE,FREE,FREE,FREE
Fri,FREE,FREE,FREE,FREE,FREE,FREE,FREE,FREE
