Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,TCS-614 (AB) [CR604],SCS-601 (SJ) [SEMR1],FREE,TCS-651 (AD) [CR403],TCS-614 (AB) [CR604],PESE-600 (NJ) [SEMR2],PESE-600(L) (NJ) [SEMR2]
Tue,PCS-614 (KU) [LAB3],PCS-614(L) (KU) [LAB3],TCS-611 (AB) [CR401],XCS-601 (NB) [CR402],FREE,FREE,TCS-693 (SP) [CR605],XCS-601 (NB) [CR402]
Wed,FREE,TCS-693 (SP) [CR605],FREE,TCS-601 (MK) [CR602],FREE,TCS-651 (AD) [CR403],TCS-611 (AB) [CR401],FREE
Thu,TCS-601 (MK) [CR602],FREE,FREE,FREE,PCS-601 (VD) [LAB3],PCS-601(L) (VD) [LAB3],PCS-693 (MU) [LAB4],PCS-693(L) (MU) [LAB4]
Fri,FREE,TCS-651 (AD) [CR403],TCS-611 (AB) [CR401],TCS-693 (SP) [CR605],TCS-614 (AB) [CR604],FREE,TCS-601 (MK) [CR602],FREE
