Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-614 (AB) [CR401],TCS-601 (MK) [CR605],PCS-614 (KU) [LAB1],PCS-614(L) (KU) [LAB1],FREE,TCS-651 (AD) [CR606],PCS-693 (MU) [LAB1],PCS-693(L) (MU) [LAB1]
Tue,FREE,FREE,FREE,TCS-614 (AB) [CR401],TCS-693 (SP) [CR402],TCS-693 (SP) [CR402],TCS-651 (AD) [CR606],FREE
Wed,SCS-601 (SJ) [SEMR2],TCS-614 (AB) [CR401],PESE-600 (NJ) [SEMR1],FREE,TCS-611 (AB) [CR605],TCS-611 (AB) [CR605],TCS-601 (MK) [CR605],TCS-651 (AD) [CR606]
Thu,TCS-693 (SP) [CR402],TCS-611 (AB) [CR605],PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1],XCS-601 (NB) [CR403],TCS-601 (MK) [CR605],FREE,FREE
Fri,FREE,XCS-601 (NB) [CR403],FREE,FREE,FREE,FREE,FREE,FREE
