Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,TCS-614 (AB) [CR603],XCS-601 (NJ) [CR603],FREE,FREE,TCS-611 (AB) [CR605]
Tue,FREE,SCS-601 (SP) [SEMR2],TCS-601 (DVP) [CR601],FREE,TCS-693 (HP) [CR602],TCS-695 (PK) [CR606],TCS-614 (AB) [CR603],TCS-614 (AB) [CR603]
Wed,TCS-601 (DVP) [CR601],TCS-695 (PK) [CR606],TCS-611 (AB) [CR605],FREE,FREE,FREE,PCS-601 (VD) [LAB4],PCS-601(L) (VD) [LAB4]
Thu,PESE-600 (LS) [SEMR2],TCS-695 (PK) [CR606],TCS-611 (AB) [CR605],TCS-693 (HP) [CR602],TCS-601 (DVP) [CR601],FREE,PCS-693 (MU) [LAB3],PCS-693(L) (MU) [LAB3]
Fri,XCS-601 (NJ) [CR603],FREE,PCS-614 (KU) [LAB2],PCS-614(L) (KU) [LAB2],FREE,FREE,FREE,TCS-693 (HP) [CR602]
