Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,TCS-614 (AA) [CR401],PCS-693 (SP) [LAB3],PCS-693(L) (SP) [LAB3],FREE,TCS-693 (SP) [CR401],FREE,XCS-601 (LS) [CR602]
Tue,TCS-601 (MK) [CR602],FREE,PCS-614 (KU) [LAB3],PCS-614(L) (KU) [LAB3],PESE-600 (MP) [SEMR2],FREE,TCS-601 (MK) [CR602],FREE
Wed,FREE,FREE,FREE,TCS-693 (SP) [CR401],TCS-695 (PK) [CR402],TCS-614 (AA) [CR401],SCS-601 (AB) [SEMR2],TCS-601 (MK) [CR602]
Thu,TCS-611 (AB) [CR401],FREE,TCS-695 (PK) [CR402],TCS-614 (AA) [CR401],TCS-611 (AB) [CR401],FREE,XCS-601 (LS) [CR602],TCS-611 (AB) [CR401]
Fri,PCS-601 (VD) [LAB1],PCS-601(L) (VD) [LAB1],FREE,TCS-695 (PK) [CR402],TCS-693 (SP) [CR401],FREE,FREE,FREE
