Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,PCS-601 (VD) [LAB2],PCS-601(L) (VD) [LAB2],PCS-693 (MU) [LAB4],PCS-693(L) (MU) [LAB4],FREE,TCS-601 (RS) [CR402],TCS-693 (SC) [CR402],SCS-601 (SKS) [SEMR2]
Tue,TCS-695 (PK) [CR402],FREE,TCS-693 (SC) [CR402],FREE,TCS-614 (AA) [CR601],FREE,PESE-600 (LS) [SEMR2],FREE
Wed,TCS-695 (PK) [CR402],XCS-601 (DT) [CR604],TCS-614 (AA) [CR601],FREE,PCS-614 (KU) [LAB2],PCS-614(L) (KU) [LAB2],FREE,FREE
Thu,FREE,TCS-601 (RS) [CR402],TCS-614 (AA) [CR601],FREE,TCS-695 (PK) [CR402],XCS-601 (DT) [CR604],FREE,FREE
Fri,FREE,TCS-693 (SC) [CR402],TCS-611 (AB) [CR601],TCS-611 (AB) [CR601],FREE,TCS-601 (RS) [CR402],FREE,TCS-611 (AB) [CR601]
