Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-403 (MOP) [CR604],XCS-401 (NB) [CR604],XCS-401 (NB) [CR604],TCS-403 (MOP) [CR402],TCS-409 (MK) [CR601],TCS-421 (SJ) [CR603],FREE,PESE-400 (KJ) [SEMR1]
Tue,FREE,TCS-409 (MK) [CR601],TCS-408 (DC) [CR605],FREE,PCS-408 (DC) [LAB2],PCS-408(L) (DC) [LAB2],TCS-403 (MOP) [CR403],FREE
Wed,PCS-409 (AG) [LAB4],PCS-409(L) (AG) [LAB4],PCS-403 (MOP) [LAB3],PCS-403(L) (MOP) [LAB3],FREE,FREE,FREE,FREE
Thu,FREE,TCS-421 (SJ) [CR603],FREE,TCS-408 (DC) [CR402],TCS-408 (DC) [CR605],FREE,FREE,FREE
Fri,TCS-402 (MK) [CR601],TCS-402 (MK) [CR601],FREE,FREE,TCS-409 (MK) [CR601],TCS-421 (SJ) [CR603],TCS-402 (MK) [CR601],FREE
