Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,TCS-409 (SKS) [CR605],FREE,TCS-408 (DC) [CR403],FREE,TCS-408 (DC) [CR403],FREE
Tue,PCS-408 (DC) [LAB4],PCS-408(L) (DC) [LAB4],FREE,TCS-403 (MOP) [CR402],TCS-409 (SKS) [CR605],TCS-402 (MK) [CR604],FREE,FREE
Wed,FREE,TCS-408 (DC) [CR403],TCS-421 (ASB) [CR603],TCS-402 (MK) [CR604],FREE,XCS-401 (LS) [CR603],TCS-403 (MOP) [CR402],TCS-403 (MOP) [CR402]
Thu,PCS-409 (AG) [LAB2],PCS-409(L) (AG) [LAB2],FREE,PESE-400 (KJ) [SEMR1],FREE,FREE,TCS-402 (MK) [CR604],TCS-421 (ASB) [CR603]
Fri,FREE,FREE,XCS-401 (LS) [CR603],TCS-409 (SKS) [CR605],PCS-403 (MOP) [LAB3],PCS-403(L) (MOP) [LAB3],TCS-421 (ASB) [CR603],FREE
