Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,PESE-600 (MP) [SEMR1],XCS-601 (PA) [CR603],FREE,TCS-666 (SJ) [CR401],PCS-601 (VD) [LAB3],PCS-601(L) (VD) [LAB3],TCS-611 (AB) [CR605],TCS-601 (DVP) [CR601]
Tue,FREE,FREE,FREE,FREE,FREE,TCS-666 (SJ) [CR401],TCS-601 (DVP) [CR601],TCS-695 (PK) [CR403]
Wed,TCS-611 (AB) [CR605],TCS-601 (DVP) [CR601],TCS-695 (PK) [CR403],FREE,PCS-693 (SP) [LAB4],PCS-693(L) (SP) [LAB4],FREE,TCS-611 (AB) [CR605]
Thu,XCS-601 (PA) [CR603],FREE,PCS-666 (SJ) [LAB4],PCS-666(L) (SJ) [LAB4],FREE,TCS-666 (SJ) [CR401],FREE,FREE
Fri,TCS-693 (HP) [CR402],FREE,TCS-693 (HP) [CR402],FREE,TCS-693 (HP) [CR402],FREE,SCS-601 (RS) [SEMR1],TCS-695 (PK) [CR403]
