Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,PCS-601 (VD) [LAB3],PCS-601(L) (VD) [LAB3],TCS-601 (DVP) [CR603],TCS-601 (DVP) [CR603],TCS-611 (AB) [CR603],FREE,TCS-666 (SJ) [CR602],FREE
Tue,XCS-601 (PA) [CR401],TCS-693 (HP) [CR403],TCS-666 (SJ) [CR602],SCS-601 (RS) [SEMR2],TCS-695 (PK) [CR603],FREE,FREE,FREE
Wed,PESE-600 (MP) [SEMR1],PESE-600(L) (MP) [SEMR1],TCS-695 (PK) [CR603],FREE,PCS-666 (SJ) [LAB1],PCS-666(L) (SJ) [LAB1],TCS-693 (HP) [CR403],FREE
Thu,FREE,TCS-611 (AB) [CR603],TCS-601 (DVP) [CR603],FREE,FREE,TCS-611 (AB) [CR603],PCS-693 (SP) [LAB3],PCS-693(L) (SP) [LAB3]
Fri,XCS-601 (PA) [CR401],FREE,TCS-666 (SJ) [CR602],FREE,TCS-695 (PK) [CR403],TCS-693 (HP) [CR403],FREE,FREE
