Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-614 (AA) [CR601],FREE,PCS-693 (MU) [LAB4],PCS-693(L) (MU) [LAB4],FREE,SCS-601 (SKS) [SEMR1],FREE,TCS-611 (AB) [CR603]
Tue,FREE,TCS-611 (AB) [CR603],TCS-693 (SC) [CR601],FREE,FREE,XCS-601 (DT) [CR601],TCS-611 (AB) [CR603],FREE
Wed,PCS-614 (KU) [LAB4],PCS-614(L) (KU) [LAB4],TCS-601 (RS) [CR605],TCS-601 (RS) [CR605],FREE,TCS-614 (AA) [CR601],TCS-695 (PK) [CR402],TCS-693 (SC) [CR601]
Thu,FREE,TCS-695 (PK) [CR402],PESE-600 (LS) [SEMR2],PESE-600(L) (LS) [SEMR2],TCS-693 (SC) [CR601],TCS-601 (RS) [CR605],FREE,FREE
Fri,FREE,FREE,FREE,TCS-695 (PK) [CR402],XCS-601 (DT) [CR601],TCS-614 (AA) [CR601],PCS-601 (VD) [LAB2],PCS-601(L) (VD) [LAB2]
