Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,XCS-401 (SA) [CR602],TCS-403 (GSJ) [CR603],TCS-421 (ASB) [CR601],FREE,TCS-402 (RS) [CR606],FREE,FREE,TCS-409 (SKS) [CR401]
Tue,PCS-403 (GSJ) [LAB4],PCS-403(L) (GSJ) [LAB4],FREE,FREE,TCS-408 (KM) [CR402],TCS-403 (GSJ) [CR402],FREE,FREE
Wed,FREE,TCS-421 (ASB) [CR601],PESE-400 (SA) [SEMR1],PESE-400(L) (SA) [SEMR1],TCS-409 (SKS) [CR401],TCS-408 (KM) [CR402],FREE,FREE
Thu,PCS-408 (KM) [LAB1],PCS-408(L) (KM) [LAB1],PCS-409 (AG) [LAB1],PCS-409(L) (AG) [LAB1],TCS-402 (RS) [CR606],FREE,TCS-403 (GSJ) [CR603],TCS-409 (SKS) [CR401]
Fri,FREE,FREE,TCS-408 (KM) [CR402],FREE,XCS-401 (SA) [CR605],TCS-402 (RS) [CR606],TCS-421 (ASB) [CR601],FREE
