Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,TCS-693 (HP) [CR606],TCS-695 (PK) [CR401],PCS-614 (KU) [LAB3],PCS-614(L) (KU) [LAB3],FREE,FREE,TCS-611 (AB) [CR601],FREE
Tue,FREE,FREE,FREE,TCS-611 (AB) [CR601],PCS-693 (MU) [LAB2],PCS-693(L) (MU) [LAB2],FREE,FREE
Wed,PCS-601 (VD) [LAB2],PCS-601(L) (VD) [LAB2],TCS-611 (AB) [CR601],TCS-695 (PK) [CR401],FREE,FREE,XCS-601 (NJ) [CR601],TCS-601 (DVP) [CR606]
Thu,TCS-614 (AB) [CR402],FREE,TCS-693 (HP) [CR606],TCS-693 (HP) [CR606],FREE,XCS-601 (NJ) [CR601],TCS-695 (PK) [CR401],FREE
Fri,SCS-601 (SP) [SEMR1],TCS-614 (AB) [CR402],TCS-601 (DVP) [CR606],TCS-601 (DVP) [CR606],PESE-600 (LS) [SEMR1],PESE-600(L) (LS) [SEMR1],TCS-614 (AB) [CR402],FREE
