Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,FREE,FREE,FREE,CS6C/PCS-614 (KU),CS6C/PCS-614(L) (KU),CS4B/PCS-403 (AB),CS4B/PCS-403(L) (AB)
Tue,FREE,FREE,FREE,FREE,FREE,FREE,CS4C/PCS-409 (AG),CS4C/PCS-409(L) (AG)
Wed,CS4E/PCS-408 (DC),CS4E/PCS-408(L) (DC),CS6A/PCS-614 (KU),CS6A/PCS-614(L) (KU),FREE,FREE,FREE,FREE
Thu,FREE,FREE,CS4A/PCS-403 (GSJ),CS4A/PCS-403(L) (GSJ),CS6B/PCS-601 (VD),CS6B/PCS-601(L) (VD),CS6F/PCS-614 (KU),CS6F/PCS-614(L) (KU)
Fri,CS6D/PCS-693 (SP),CS6D/PCS-693(L) (SP),CS6E/PCS-614 (KU),CS6E/PCS-614(L) (KU),FREE,FREE,FREE,FREE
