Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,CS6C/TCS-614 (AB),FREE,CS6D/TCS-651 (AD),FREE,FREE,FREE,CS6D/TCS-651 (AD),FREE
Tue,CS6D/TCS-614 (AA),CS6C/TCS-614 (AB),CS6D/TCS-601 (RS),CS6D/TCS-614 (AA),CS6E/TCS-611 (AB),FREE,FREE,CS4D/TCS-402 (MK)
Wed,CS6D/TCS-601 (RS),FREE,FREE,CS6C/TCS-614 (AB),CS4D/TCS-402 (MK),CS4D/TCS-402 (MK),FREE,FREE
Thu,FREE,CS6E/TCS-611 (AB),FREE,CS6D/TCS-651 (AD),FREE,FREE,FREE,CS6D/TCS-601 (RS)
Fri,FREE,CS6E/TCS-611 (AB),CS6D/TCS-614 (AA),FREE,FREE,FREE,FREE,FREE
