Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,TCS666 (T_SHJ) [CR605],SCS601 (T_SHJ) [SEMR1],TCS695 (T_PRK) [CR601],FREE,TCS693 (T_HEP) [CR605],FREE,FREE
Tue,TCS611 (T_ANB) [CR603],XCS601 (T_PAW) [CR605],PCS693 (T_MEU) [LAB2],TCS693 (T_HEP) [CR606],FREE,FREE,TCS695 (T_PRK) [CR606],FREE
Wed,TCS666 (T_SHJ) [CR606],PCS666 (T_SHJ) [LAB1],TCS601 (T_DEV) [CR605],TCS611 (T_ANB) [CR603],FREE,FREE,FREE,FREE
Thu,FREE,TCS601 (T_DEV) [CR605],FREE,TCS611 (T_ANB) [CR603],FREE,FREE,TCS695 (T_PRK) [CR606],FREE
Fri,TCS601 (T_DEV) [CR603],PESE600 (T_MAY) [SEMR1],TCS666 (T_SHJ) [CR606],XCS601 (T_PAW) [CR605],FREE,PCS601 (T_VAD) [LAB1],FREE,TCS693 (T_HEP) [CR603]
