Day,Period 1,Period 2,Period 3,Period 4,Period 5,Period 6,Period 7,Period 8
Mon,FREE,TCS695 (T_PRK) [CR602],XCS601 (T_PAW) [CR606],TCS693 (T_HEP) [CR602],FREE,FREE,FREE,FREE
Tue,PCS601 (T_DEV) [LAB1],PCS693 (T_MEU) [LAB1],TCS693 (T_HEP) [CR604],TCS601 (T_DEV) [CR602],TCS611 (T_ANB) [CR606],TCS695 (T_PRK) [CR602],FREE,FREE
Wed,FREE,FREE,PESE600 (T_MAY) [SEMR1],TCS666 (T_SHJ) [CR601],TCS611 (T_ANB) [CR601],XCS601 (T_PAW) [CR601],FREE,FREE
Thu,FREE,TCS666 (T_SHJ) [CR602],SCS601 (T_SHJ) [SEMR1],TCS693 (T_HEP) [CR604],TCS695 (T_PRK) [CR602],FREE,TCS601 (T_DEV) [CR605],FREE
Fri,TCS666 (T_SHJ) [CR605],TCS611 (T_ANB) [CR605],TCS601 (T_DEV) [CR603],PCS666 (T_SHJ) [LAB1],FREE,FREE,FREE,FREE
